order_id,order_date,supplier_id,product_id,category,region,quantity_ordered,unit_cost,promised_lead_time_days,actual_lead_time_days,defect_rate_pct,stock_on_hand,avg_daily_demand,demand_std_dev,reorder_point
ORD_000686,2023-06-07,SUP_015,PRD_0005,Electronics,West,299,34.15,21,20,6.1,522,46.7,11.4,109
ORD_000687,2023-09-18,SUP_006,PRD_0090,Electronics,West,227,147.66,18,19,1.94,70,55.4,5.74,200
ORD_000688,2023-12-13,SUP_011,PRD_0019,FMCG,Central,243,188.96,3,5,1.18,506,36.9,14.3,61
ORD_000689,2023-01-07,SUP_011,PRD_0092,Industrial,West,51,104.67,6,8,1.51,866,11.6,6.69,197
ORD_000690,2023-06-04,SUP_011,PRD_0049,Pharma,East,220,150.99,19,26,7.39,182,8.3,8.8,108
ORD_000691,2023-03-15,SUP_015,PRD_0096,Industrial,East,13,197.43,11,13,6.53,3,7.6,11.72,126
ORD_000692,2023-09-26,SUP_012,PRD_0056,Apparel,South,201,38.91,16,17,1.07,996,12.6,14.25,135
ORD_000693,2023-10-18,SUP_001,PRD_0096,Apparel,South,142,196.62,9,9,6.97,902,38.4,9.55,182
ORD_000694,2023-03-27,SUP_007,PRD_0016,FMCG,North,185,7.87,5,5,1.88,993,41.0,1.96,35
ORD_000695,2023-05-17,SUP_013,PRD_0006,Electronics,South,277,158.77,3,4,3.01,1065,59.2,11.54,144
ORD_000696,2023-08-31,SUP_006,PRD_0048,FMCG,East,132,188.32,13,14,5.32,775,37.4,14.64,104
ORD_000697,2023-02-21,SUP_012,PRD_0052,Apparel,North,72,174.06,3,4,2.24,1432,45.6,4.1,135
ORD_000698,2023-11-13,SUP_011,PRD_0025,Electronics,East,18,127.49,18,19,6.99,666,41.3,3.89,144
ORD_000699,2023-07-24,SUP_015,PRD_0061,Electronics,West,160,122.22,5,5,5.7,1065,52.8,11.88,149
ORD_000700,2023-01-17,SUP_002,PRD_0039,Pharma,West,96,179.49,7,8,7.64,987,40.4,3.99,74
ORD_000701,2023-03-29,SUP_012,PRD_0004,Apparel,East,206,153.73,5,4,1.76,527,40.6,14.3,191
ORD_000702,2023-03-05,SUP_011,PRD_0093,Industrial,North,180,174.64,7,11,7.45,1230,5.8,5.48,117
ORD_000703,2023-12-01,SUP_007,PRD_0030,Apparel,East,69,59.61,20,27,0.89,696,45.0,14.09,49
ORD_000704,2023-10-21,SUP_006,PRD_0049,Pharma,North,169,14.25,14,14,4.28,794,58.8,5.13,113
ORD_000705,2023-12-14,SUP_010,PRD_0076,Apparel,North,212,3.82,7,8,6.82,647,10.4,14.17,76
ORD_000706,2023-09-13,SUP_005,PRD_0019,Electronics,Central,173,63.16,17,17,7.92,252,17.9,12.79,166
ORD_000707,2023-09-02,SUP_012,PRD_0049,Electronics,East,88,165.92,9,10,1.68,1500,56.2,3.76,33
ORD_000708,2023-04-02,SUP_005,PRD_0085,Apparel,North,290,79.67,18,20,3.38,969,59.4,11.49,120
ORD_000709,2023-02-06,SUP_005,PRD_0090,Apparel,Central,211,21.27,19,21,2.59,1188,52.2,1.28,97
ORD_000710,2023-08-23,SUP_008,PRD_0090,Industrial,East,84,43.53,8,9,6.43,400,44.6,0.63,167
ORD_000711,2023-02-22,SUP_007,PRD_0087,Apparel,North,59,72.41,7,7,3.79,107,8.8,7.97,106
ORD_000712,2023-10-31,SUP_011,PRD_0093,Industrial,South,27,25.52,16,23,3.17,619,41.9,14.34,187
ORD_000713,2023-07-12,SUP_014,PRD_0084,Industrial,East,237,74.73,5,7,0.96,169,9.1,9.8,150
ORD_000714,2023-04-26,SUP_010,PRD_0062,FMCG,North,102,78.02,3,4,8.0,1439,27.2,8.79,45
ORD_000715,2023-06-16,SUP_014,PRD_0069,Apparel,West,20,79.97,5,7,6.54,1085,30.3,8.02,169
ORD_000716,2023-10-03,SUP_004,PRD_0085,Electronics,South,102,3.05,6,8,3.58,643,9.1,2.37,72
ORD_000717,2023-12-01,SUP_005,PRD_0097,Electronics,North,73,102.22,8,7,2.91,1114,12.0,14.67,188
ORD_000718,2023-01-01,SUP_009,PRD_0038,Pharma,West,81,116.26,10,10,5.56,1070,54.8,14.95,175
ORD_000719,2023-10-03,SUP_002,PRD_0085,Electronics,South,28,39.24,19,19,2.4,440,57.5,9.23,75
ORD_000720,2023-10-30,SUP_012,PRD_0080,Industrial,North,291,52.48,14,14,3.05,334,25.2,1.71,85
ORD_000721,2023-12-13,SUP_003,PRD_0069,Apparel,North,147,199.08,16,20,5.57,394,43.4,8.67,185
ORD_000722,2023-09-19,SUP_003,PRD_0041,Industrial,West,23,192.88,8,8,1.98,553,9.2,2.09,160
ORD_000723,2023-07-28,SUP_002,PRD_0047,FMCG,East,84,174.03,5,5,1.81,20,7.7,14.7,76
ORD_000724,2023-07-13,SUP_002,PRD_0023,Pharma,East,260,20.92,6,8,2.79,1171,52.2,8.5,175
ORD_000725,2023-02-20,SUP_013,PRD_0050,Apparel,East,282,111.23,4,4,7.06,824,29.7,2.35,22
ORD_000726,2023-12-18,SUP_011,PRD_0017,Apparel,West,300,147.61,19,21,0.42,1485,39.1,5.87,83
ORD_000727,2023-12-14,SUP_003,PRD_0057,FMCG,West,267,58.79,16,18,7.62,1066,56.6,13.28,78
ORD_000728,2023-06-06,SUP_007,PRD_0099,FMCG,North,50,17.19,5,12,1.92,191,11.6,1.33,93
ORD_000729,2023-10-11,SUP_001,PRD_0055,Pharma,South,255,100.57,18,20,5.48,1386,53.5,10.62,123
ORD_000730,2023-01-08,SUP_012,PRD_0001,Industrial,Central,186,50.36,9,13,5.91,1081,41.7,1.11,134
ORD_000731,2023-03-28,SUP_003,PRD_0010,FMCG,South,273,71.95,19,23,0.41,1014,24.0,5.91,48
ORD_000732,2023-06-23,SUP_014,PRD_0099,Electronics,East,163,97.66,10,12,2.12,4,44.8,8.75,75
ORD_000733,2023-06-06,SUP_001,PRD_0060,Pharma,West,39,72.44,19,21,4.92,672,19.3,2.05,109
ORD_000734,2023-04-06,SUP_002,PRD_0056,Industrial,South,53,106.76,15,15,7.19,841,9.2,7.57,59
ORD_000735,2023-12-03,SUP_007,PRD_0048,FMCG,East,229,178.65,11,11,4.29,551,8.3,6.86,132
ORD_000736,2023-03-24,SUP_007,PRD_0001,FMCG,South,66,39.53,7,7,0.32,808,26.4,5.3,28
ORD_000737,2023-03-24,SUP_011,PRD_0035,Electronics,West,260,110.92,9,16,6.4,1462,9.4,11.39,122
ORD_000738,2023-09-14,SUP_002,PRD_0003,Apparel,South,186,101.0,15,15,6.14,484,5.0,12.53,129
ORD_000739,2023-11-02,SUP_005,PRD_0037,Industrial,North,229,51.05,3,3,1.22,1047,12.8,4.58,49
ORD_000740,2023-05-15,SUP_007,PRD_0026,Industrial,North,267,123.0,10,11,1.51,1210,38.5,2.66,50
ORD_000741,2023-03-09,SUP_004,PRD_0019,Industrial,North,112,20.01,15,14,0.41,834,32.4,10.65,79
ORD_000742,2023-04-24,SUP_001,PRD_0066,Industrial,North,165,23.79,13,13,2.91,718,43.3,4.08,32
ORD_000743,2023-04-04,SUP_011,PRD_0096,FMCG,South,156,95.47,4,3,7.27,206,27.0,4.16,145
ORD_000744,2023-07-06,SUP_002,PRD_0086,Electronics,Central,76,67.58,13,13,5.93,740,45.1,9.04,174
ORD_000745,2023-07-10,SUP_004,PRD_0075,Industrial,North,64,27.84,10,11,5.94,246,4.4,14.54,187
ORD_000746,2023-04-08,SUP_015,PRD_0013,Electronics,Central,185,61.69,9,11,3.79,413,32.9,2.73,52
ORD_000747,2023-04-09,SUP_005,PRD_0098,Pharma,East,197,90.8,16,17,5.74,893,5.9,6.58,148
ORD_000748,2023-01-12,SUP_012,PRD_0017,FMCG,North,299,14.04,8,9,7.78,389,45.0,6.26,195
ORD_000749,2023-09-30,SUP_003,PRD_0057,Pharma,West,297,156.32,19,26,3.21,556,14.0,0.55,166
ORD_000750,2023-04-22,SUP_015,PRD_0066,Industrial,Central,278,53.25,21,23,6.82,606,43.1,8.51,63
ORD_000751,2023-04-25,SUP_005,PRD_0006,Apparel,East,78,55.55,4,5,6.32,1315,58.8,14.85,73
ORD_000752,2023-10-01,SUP_006,PRD_0081,Pharma,East,176,18.48,6,5,5.64,1124,17.3,2.44,176
ORD_000753,2023-05-31,SUP_011,PRD_0002,FMCG,South,153,36.99,13,20,7.77,1100,40.1,13.09,169
ORD_000754,2023-02-24,SUP_005,PRD_0081,Pharma,Central,115,163.74,15,22,1.77,550,13.8,9.63,121
ORD_000755,2023-03-21,SUP_012,PRD_0056,FMCG,South,255,20.55,17,17,1.45,378,49.3,3.05,165
ORD_000756,2023-09-09,SUP_001,PRD_0040,Apparel,South,211,138.1,8,9,1.5,293,6.2,4.06,185
ORD_000757,2023-07-26,SUP_003,PRD_0094,Electronics,Central,61,76.82,6,8,0.17,27,46.3,9.84,31
ORD_000758,2023-03-09,SUP_005,PRD_0019,Pharma,North,14,191.61,10,12,0.85,693,51.5,1.73,55
ORD_000759,2023-09-03,SUP_014,PRD_0021,FMCG,East,255,32.59,21,25,0.45,1417,17.5,8.38,25
ORD_000760,2023-01-23,SUP_002,PRD_0066,Industrial,South,10,182.61,6,7,0.19,874,24.4,5.62,93
ORD_000761,2023-04-26,SUP_012,PRD_0015,Industrial,South,66,46.46,15,17,7.65,577,22.7,9.43,50
ORD_000762,2023-07-04,SUP_010,PRD_0020,Apparel,West,281,68.3,5,9,1.45,870,10.7,10.18,97
ORD_000763,2023-11-16,SUP_002,PRD_0035,Industrial,East,145,162.52,12,12,5.69,156,47.8,12.99,58
ORD_000764,2023-12-02,SUP_007,PRD_0058,Industrial,North,67,116.41,7,7,7.68,570,10.4,5.18,52
ORD_000765,2023-04-04,SUP_008,PRD_0055,Industrial,West,180,29.37,15,15,7.55,503,24.2,8.47,157
ORD_000766,2023-10-01,SUP_014,PRD_0030,Industrial,North,225,106.34,18,19,6.21,449,42.8,3.91,20
ORD_000767,2023-04-15,SUP_008,PRD_0018,Electronics,North,188,73.45,3,3,6.79,285,19.1,2.59,161
ORD_000768,2023-08-04,SUP_004,PRD_0008,Apparel,North,83,76.74,10,10,0.21,869,23.6,10.67,189
ORD_000769,2023-10-25,SUP_010,PRD_0021,Electronics,South,197,29.97,5,6,1.96,25,35.0,12.3,58
ORD_000770,2023-04-04,SUP_012,PRD_0068,FMCG,West,220,145.07,18,20,3.55,1320,42.3,4.66,59
ORD_000771,2023-01-31,SUP_003,PRD_0065,Apparel,North,212,166.87,4,5,5.44,930,34.1,12.53,166
ORD_000772,2023-09-14,SUP_007,PRD_0021,FMCG,North,277,76.76,12,14,7.61,433,25.2,1.31,120
ORD_000773,2023-04-05,SUP_002,PRD_0089,Industrial,West,170,131.23,20,21,3.24,779,11.6,12.15,185
ORD_000774,2023-08-06,SUP_002,PRD_0010,FMCG,Central,181,7.55,9,9,2.26,1109,8.2,3.57,22
ORD_000775,2023-06-08,SUP_011,PRD_0005,Apparel,East,53,195.38,9,10,4.52,1154,59.2,7.52,32
ORD_000776,2023-06-11,SUP_001,PRD_0046,FMCG,West,266,40.59,5,9,6.01,1486,22.6,2.38,192
ORD_000777,2023-02-19,SUP_012,PRD_0065,Electronics,Central,86,6.69,13,13,6.37,976,36.0,12.85,94
ORD_000778,2023-03-24,SUP_002,PRD_0081,Electronics,South,120,161.88,7,9,5.23,1471,11.3,14.47,152
ORD_000779,2023-11-08,SUP_006,PRD_0058,Apparel,East,158,73.34,19,23,6.85,882,4.3,10.84,194
ORD_000780,2023-07-18,SUP_010,PRD_0078,Electronics,South,300,126.3,10,10,3.98,30,10.3,13.12,160
ORD_000781,2023-02-14,SUP_006,PRD_0022,FMCG,South,44,57.46,18,17,2.91,182,6.1,10.8,137
ORD_000782,2023-05-13,SUP_013,PRD_0057,Apparel,North,259,9.84,18,25,6.87,821,25.7,9.49,194
ORD_000783,2023-03-08,SUP_014,PRD_0080,FMCG,East,52,137.08,17,17,4.05,538,52.9,14.87,30
ORD_000784,2023-11-14,SUP_004,PRD_0090,Pharma,North,89,170.91,4,6,2.33,324,35.1,12.88,77
ORD_000785,2023-07-18,SUP_006,PRD_0060,Industrial,Central,248,23.61,17,19,1.44,221,55.2,13.88,130
ORD_000786,2023-04-13,SUP_006,PRD_0044,Pharma,West,118,141.05,15,15,3.81,570,28.4,8.4,140
ORD_000787,2023-03-16,SUP_001,PRD_0077,Industrial,North,195,158.33,9,9,7.83,437,5.1,13.09,195
ORD_000788,2023-08-05,SUP_003,PRD_0011,Apparel,North,150,82.2,11,11,2.39,1458,28.2,6.59,74
ORD_000789,2023-12-09,SUP_001,PRD_0012,Industrial,East,162,34.58,11,11,2.79,858,29.9,8.26,61
ORD_000790,2023-12-23,SUP_012,PRD_0074,Industrial,North,297,157.05,16,16,4.78,159,43.9,8.89,57
ORD_000791,2023-06-15,SUP_015,PRD_0059,Apparel,West,172,24.49,13,12,7.76,832,17.2,10.97,135
ORD_000792,2023-03-06,SUP_010,PRD_0013,Electronics,South,106,85.19,17,18,4.37,340,36.9,3.63,73
ORD_000793,2023-04-08,SUP_006,PRD_0047,Electronics,East,167,101.41,21,28,6.94,1432,30.9,14.99,125
ORD_000794,2023-07-30,SUP_009,PRD_0055,Pharma,East,68,185.42,14,14,3.67,764,12.3,9.13,158
ORD_000795,2023-08-12,SUP_011,PRD_0089,Industrial,East,60,199.08,15,15,6.45,212,7.2,0.74,125
ORD_000796,2023-02-23,SUP_010,PRD_0070,Electronics,West,267,117.08,18,20,0.26,593,51.4,3.57,136
ORD_000797,2023-10-10,SUP_014,PRD_0061,Electronics,East,247,83.76,15,15,6.56,1441,47.5,6.24,115
ORD_000798,2023-04-25,SUP_015,PRD_0085,FMCG,East,222,135.31,19,19,0.03,849,3.9,0.88,115
ORD_000799,2023-09-23,SUP_010,PRD_0056,Apparel,Central,210,40.15,13,13,5.16,105,48.5,8.88,52
ORD_000800,2023-11-22,SUP_003,PRD_0052,FMCG,Central,91,88.61,15,22,0.8,258,31.2,9.66,120
ORD_000801,2023-11-18,SUP_003,PRD_0042,Apparel,North,57,7.08,11,15,0.09,1215,10.9,9.46,159
ORD_000802,2023-02-10,SUP_012,PRD_0094,Apparel,West,193,38.94,21,21,5.22,454,19.2,8.26,82
ORD_000803,2023-07-13,SUP_005,PRD_0011,Apparel,North,62,23.96,11,12,7.42,251,8.2,4.6,66
ORD_000804,2023-02-17,SUP_006,PRD_0027,Industrial,North,261,159.5,5,6,3.31,996,57.6,1.61,195
ORD_000805,2023-08-03,SUP_011,PRD_0058,Apparel,South,162,4.01,15,19,1.43,1161,38.6,12.89,50
ORD_000806,2023-06-25,SUP_010,PRD_0077,Pharma,North,91,105.31,14,15,2.04,249,13.2,0.93,25
ORD_000807,2023-09-23,SUP_004,PRD_0047,Electronics,South,25,66.85,19,21,1.76,1490,42.1,2.34,90
ORD_000808,2023-09-04,SUP_006,PRD_0091,Pharma,East,249,149.55,9,16,3.97,1049,56.9,13.87,84
ORD_000809,2023-03-30,SUP_015,PRD_0092,FMCG,West,62,117.56,9,11,6.13,638,11.6,3.48,144
ORD_000810,2023-08-10,SUP_012,PRD_0035,FMCG,Central,65,122.24,17,17,3.43,1161,22.5,13.52,36
ORD_000811,2023-08-19,SUP_009,PRD_0033,Pharma,West,160,121.57,8,12,7.02,1086,22.4,0.93,66
ORD_000812,2023-06-15,SUP_006,PRD_0032,Electronics,South,200,75.65,16,18,6.24,250,2.6,10.48,104
ORD_000813,2023-04-20,SUP_006,PRD_0030,Pharma,North,207,58.16,17,18,1.7,445,8.0,4.53,175
ORD_000814,2023-12-10,SUP_011,PRD_0054,Industrial,East,173,41.23,5,6,0.4,1011,30.9,14.86,127
ORD_000815,2023-03-03,SUP_010,PRD_0042,Pharma,West,131,116.13,6,7,2.28,1318,47.4,8.85,21
ORD_000816,2023-08-25,SUP_007,PRD_0005,Pharma,Central,30,68.8,12,12,0.13,962,7.5,12.14,97
ORD_000817,2023-05-21,SUP_007,PRD_0011,Pharma,East,262,123.24,13,15,3.15,1426,59.1,7.65,184
ORD_000818,2023-03-04,SUP_002,PRD_0004,Apparel,North,15,29.47,14,18,7.95,1408,44.0,3.78,42
ORD_000819,2023-04-08,SUP_009,PRD_0001,Electronics,East,32,23.94,14,16,7.58,153,17.3,10.47,117
ORD_000820,2023-05-19,SUP_010,PRD_0059,Electronics,South,173,172.66,8,12,6.02,846,38.9,10.19,153
ORD_000821,2023-09-28,SUP_011,PRD_0063,FMCG,East,257,46.71,10,11,2.11,606,43.3,5.62,82
ORD_000822,2023-12-04,SUP_002,PRD_0064,Electronics,South,16,134.76,9,11,3.75,788,12.9,2.02,73
ORD_000823,2023-10-30,SUP_006,PRD_0098,FMCG,West,88,169.87,19,20,0.85,266,14.7,5.77,135
ORD_000824,2023-11-14,SUP_007,PRD_0025,Electronics,East,226,34.51,19,19,2.46,1182,39.6,2.64,47
ORD_000825,2023-02-26,SUP_008,PRD_0024,FMCG,North,253,133.05,10,9,3.62,543,8.9,8.48,110
ORD_000826,2023-08-09,SUP_009,PRD_0056,Pharma,East,37,89.39,9,9,2.96,100,39.6,11.11,128
ORD_000827,2023-04-10,SUP_003,PRD_0077,FMCG,Central,262,104.69,12,12,0.87,102,39.5,14.41,76
ORD_000828,2023-02-28,SUP_010,PRD_0035,Apparel,North,282,22.0,4,8,1.81,1270,42.6,6.37,120
ORD_000829,2023-02-21,SUP_015,PRD_0089,FMCG,West,115,35.86,10,12,1.63,1304,18.7,9.15,20
ORD_000830,2023-02-18,SUP_012,PRD_0080,Industrial,East,132,35.71,8,9,5.45,341,12.9,13.55,56
ORD_000831,2023-01-07,SUP_001,PRD_0023,FMCG,North,97,136.48,18,18,6.82,1216,22.4,7.37,20
ORD_000832,2023-09-08,SUP_001,PRD_0003,Pharma,East,126,106.0,10,11,1.34,300,47.0,1.95,105
ORD_000833,2023-08-20,SUP_009,PRD_0033,Industrial,East,196,92.83,18,20,6.62,616,43.2,13.42,189
ORD_000834,2023-11-02,SUP_011,PRD_0067,Electronics,South,220,171.54,18,18,5.27,290,22.7,0.95,167
ORD_000835,2023-12-23,SUP_012,PRD_0012,Apparel,West,65,193.16,16,16,7.02,1390,33.6,13.73,154
ORD_000836,2023-03-31,SUP_006,PRD_0043,Industrial,Central,223,189.16,11,15,2.21,390,4.4,8.04,107
ORD_000837,2023-11-10,SUP_008,PRD_0073,FMCG,East,66,193.96,6,6,3.99,1403,10.5,10.37,153
ORD_000838,2023-05-29,SUP_005,PRD_0063,FMCG,North,160,5.09,20,21,0.33,579,49.9,2.29,145
ORD_000839,2023-06-06,SUP_011,PRD_0001,Electronics,East,80,71.34,3,3,2.27,1028,40.6,11.65,59
ORD_000840,2023-02-14,SUP_012,PRD_0026,Industrial,Central,51,59.58,11,11,0.26,726,16.4,10.34,118
ORD_000841,2023-08-05,SUP_002,PRD_0034,FMCG,Central,169,36.31,15,22,3.49,660,48.7,2.52,71
ORD_000842,2023-05-09,SUP_004,PRD_0039,FMCG,North,162,114.2,7,7,5.03,1117,12.6,11.84,131
ORD_000843,2023-02-19,SUP_012,PRD_0041,Pharma,East,249,72.13,7,8,3.73,840,28.8,13.73,26
ORD_000844,2023-08-04,SUP_010,PRD_0039,Apparel,Central,272,75.88,5,7,4.97,1158,52.9,1.28,120
ORD_000845,2023-03-06,SUP_008,PRD_0098,Pharma,West,37,18.76,15,17,2.16,1330,8.2,9.12,94
ORD_000846,2023-10-17,SUP_014,PRD_0008,Electronics,Central,271,148.39,18,20,0.42,419,31.9,8.65,146
ORD_000847,2023-03-11,SUP_011,PRD_0020,FMCG,East,13,161.51,10,14,4.99,411,8.7,0.5,174
ORD_000848,2023-03-03,SUP_004,PRD_0014,Industrial,North,268,89.88,19,18,0.45,249,19.4,7.51,67
ORD_000849,2023-05-01,SUP_010,PRD_0088,Industrial,Central,73,87.61,20,20,5.09,378,10.2,11.3,81
ORD_000850,2023-03-29,SUP_009,PRD_0026,Industrial,West,158,59.31,19,21,0.8,1205,30.6,10.18,120
ORD_000851,2023-07-17,SUP_014,PRD_0055,Apparel,North,155,92.5,6,7,4.51,22,35.7,0.99,186
ORD_000852,2023-12-03,SUP_015,PRD_0046,Apparel,West,244,56.83,17,16,7.85,732,31.0,12.98,73
ORD_000853,2023-06-28,SUP_002,PRD_0023,Apparel,East,298,69.18,19,19,5.72,286,18.1,11.56,97
ORD_000854,2023-07-21,SUP_011,PRD_0062,Industrial,West,102,116.06,5,9,7.42,1349,32.5,2.38,102
ORD_000855,2023-10-29,SUP_010,PRD_0052,Electronics,North,25,170.7,21,21,1.27,197,40.6,7.74,193
ORD_000856,2023-09-01,SUP_013,PRD_0094,Apparel,North,99,146.18,13,15,3.07,860,55.5,1.4,84
ORD_000857,2023-02-28,SUP_002,PRD_0057,FMCG,Central,25,184.86,4,8,2.57,1430,28.1,2.43,183
ORD_000858,2023-10-21,SUP_005,PRD_0063,Industrial,East,125,41.84,20,20,1.3,1082,48.9,3.29,169
ORD_000859,2023-01-13,SUP_013,PRD_0018,Electronics,East,218,114.52,6,6,6.92,697,12.7,11.08,184
ORD_000860,2023-09-28,SUP_004,PRD_0074,Industrial,Central,190,72.58,18,18,7.2,282,48.5,6.86,180
ORD_000861,2023-07-12,SUP_003,PRD_0067,FMCG,North,70,100.75,5,6,0.41,1107,21.2,3.75,94
ORD_000862,2023-05-09,SUP_002,PRD_0021,FMCG,North,283,115.92,15,17,6.83,1251,31.0,6.29,34
ORD_000863,2023-10-07,SUP_015,PRD_0034,Electronics,North,183,85.44,6,7,1.6,121,10.1,8.43,104
ORD_000864,2023-12-06,SUP_002,PRD_0073,Pharma,North,187,196.25,4,4,7.6,1225,44.9,13.98,161
ORD_000865,2023-09-03,SUP_001,PRD_0014,Electronics,West,269,46.6,7,7,2.8,978,19.6,12.82,78
ORD_000866,2023-01-11,SUP_013,PRD_0026,Pharma,Central,204,137.02,4,3,5.9,1131,30.0,6.11,116
ORD_000867,2023-12-23,SUP_007,PRD_0071,Apparel,North,234,25.36,7,7,4.93,753,22.4,5.48,34
ORD_000868,2023-05-02,SUP_001,PRD_0030,Industrial,Central,300,11.06,10,9,6.41,1474,16.5,1.32,34
ORD_000869,2023-03-06,SUP_001,PRD_0041,FMCG,Central,135,199.62,17,17,1.04,814,29.8,2.27,39
ORD_000870,2023-02-09,SUP_004,PRD_0064,FMCG,South,237,143.2,11,15,7.53,1129,19.0,9.98,154
ORD_000871,2023-05-17,SUP_009,PRD_0014,Electronics,East,220,141.69,13,15,4.97,572,6.5,13.72,153
ORD_000872,2023-04-29,SUP_004,PRD_0016,FMCG,South,28,195.63,12,14,5.59,1331,46.3,14.32,25
ORD_000873,2023-09-13,SUP_010,PRD_0050,FMCG,North,40,57.26,4,4,4.88,1014,3.1,6.05,133
ORD_000874,2023-01-23,SUP_003,PRD_0085,Industrial,Central,36,132.76,10,10,0.25,712,56.4,13.7,106
ORD_000875,2023-05-15,SUP_001,PRD_0044,Pharma,West,228,156.96,21,21,7.43,116,48.8,8.52,193
ORD_000876,2023-05-28,SUP_010,PRD_0093,Pharma,Central,143,34.18,20,21,3.05,487,9.6,0.72,194
ORD_000877,2023-05-21,SUP_013,PRD_0070,FMCG,East,212,9.64,5,12,2.19,550,40.2,11.85,175
ORD_000878,2023-01-07,SUP_011,PRD_0042,FMCG,South,237,93.62,6,6,3.52,955,4.1,5.7,183
ORD_000879,2023-10-12,SUP_010,PRD_0011,FMCG,Central,292,64.18,9,9,0.51,368,17.0,11.91,86
ORD_000880,2023-09-11,SUP_003,PRD_0019,Pharma,North,129,24.66,7,7,0.31,1401,31.4,6.88,101
ORD_000881,2023-01-22,SUP_001,PRD_0092,FMCG,East,18,136.32,20,22,6.86,723,33.3,1.15,80
ORD_000882,2023-06-29,SUP_008,PRD_0015,Pharma,North,131,42.4,6,5,4.56,1394,26.1,9.81,92
ORD_000883,2023-03-15,SUP_013,PRD_0047,FMCG,West,201,95.2,3,3,7.79,1273,3.8,5.84,94
ORD_000884,2023-03-18,SUP_010,PRD_0028,FMCG,Central,270,157.13,21,20,5.7,440,24.0,8.95,188
ORD_000885,2023-03-18,SUP_011,PRD_0011,Electronics,South,299,101.69,15,17,4.6,1122,44.6,8.32,51
ORD_000886,2023-09-28,SUP_011,PRD_0068,Pharma,West,172,55.3,4,5,6.69,600,54.8,5.27,112
ORD_000887,2023-04-29,SUP_002,PRD_0089,Apparel,West,219,73.65,17,17,2.82,1035,6.4,5.75,143
ORD_000888,2023-11-06,SUP_007,PRD_0030,Pharma,South,285,50.5,10,11,7.27,1380,35.9,2.5,86
ORD_000889,2023-05-27,SUP_002,PRD_0053,Industrial,Central,85,116.05,13,13,5.06,405,54.2,13.21,23
ORD_000890,2023-03-27,SUP_013,PRD_0071,Industrial,North,74,174.15,6,6,6.67,49,42.0,14.85,53
ORD_000891,2023-09-21,SUP_015,PRD_0055,FMCG,South,215,139.99,19,23,1.93,600,8.9,13.51,106
ORD_000892,2023-10-30,SUP_001,PRD_0010,FMCG,West,219,126.9,6,13,5.93,892,18.8,7.42,54
ORD_000893,2023-04-04,SUP_015,PRD_0066,Electronics,South,13,119.52,21,25,2.96,1329,28.3,5.15,65
ORD_000894,2023-09-18,SUP_013,PRD_0013,Apparel,East,262,69.54,21,21,4.51,1075,35.6,12.74,129
ORD_000895,2023-05-27,SUP_013,PRD_0023,Apparel,North,117,87.25,13,13,2.23,1260,20.2,5.54,62
ORD_000896,2023-03-02,SUP_008,PRD_0029,Apparel,East,142,197.78,12,12,6.03,474,40.7,2.54,72
ORD_000897,2023-10-10,SUP_001,PRD_0077,Electronics,Central,285,160.2,19,21,0.05,52,23.4,4.59,166
ORD_000898,2023-08-07,SUP_014,PRD_0059,FMCG,North,71,89.99,17,18,3.46,538,7.0,2.48,91
ORD_000899,2023-12-09,SUP_013,PRD_0011,Apparel,North,177,33.03,6,13,2.68,928,38.6,7.94,38
ORD_000900,2023-12-28,SUP_001,PRD_0056,Electronics,Central,172,39.7,13,17,4.47,1282,4.1,9.7,22
ORD_000901,2023-05-06,SUP_014,PRD_0029,Apparel,East,250,31.98,7,8,6.51,1017,18.4,3.38,42
ORD_000902,2023-09-22,SUP_002,PRD_0063,Pharma,Central,116,142.58,9,8,0.31,1408,17.3,6.01,169
ORD_000903,2023-05-01,SUP_011,PRD_0024,FMCG,South,159,134.26,14,15,3.92,1290,24.7,5.68,143
ORD_000904,2023-06-01,SUP_015,PRD_0097,FMCG,West,238,66.43,6,6,5.3,237,12.2,14.37,189
ORD_000905,2023-02-28,SUP_012,PRD_0017,Industrial,West,220,138.07,14,16,0.23,548,31.4,13.4,124
ORD_000906,2023-02-01,SUP_005,PRD_0087,FMCG,West,210,162.19,20,22,3.4,533,54.9,4.39,76
ORD_000907,2023-06-23,SUP_007,PRD_0029,Pharma,South,284,42.83,4,4,5.0,1256,37.4,2.37,158
ORD_000908,2023-01-11,SUP_002,PRD_0100,FMCG,East,293,14.57,3,5,0.39,431,23.0,3.38,60
ORD_000909,2023-10-02,SUP_004,PRD_0038,Apparel,East,179,83.85,15,19,4.42,509,56.5,1.02,25
ORD_000910,2023-09-27,SUP_013,PRD_0063,Electronics,South,154,61.69,6,7,1.84,1409,16.3,4.45,51
ORD_000911,2023-07-13,SUP_012,PRD_0035,Electronics,North,47,101.89,15,15,5.63,1500,26.1,0.71,158
ORD_000912,2023-11-06,SUP_010,PRD_0051,Apparel,Central,169,157.38,7,6,3.4,47,19.5,7.15,45
ORD_000913,2023-05-16,SUP_005,PRD_0055,Electronics,South,218,113.08,21,22,3.87,1439,32.9,4.05,24
ORD_000914,2023-09-12,SUP_013,PRD_0070,Electronics,West,124,116.42,15,22,0.2,475,27.9,7.41,47
